,cip_id,sip_id,uri_id,user_agent_id,site_id
4810,3855,6,796,36,1893
4811,3849,6,796,6,1657
4812,3856,6,796,108,1893
4813,3763,6,796,1107,2124
4814,3849,6,796,6,1657
4815,3857,6,863,89,2117
4816,3858,6,835,13,1965
4817,3859,6,796,87,1893
4818,3860,6,796,108,1893
4819,3849,6,796,6,1657
4820,3849,6,796,6,1657
4821,3861,6,796,75,1657
4822,3862,6,796,75,1657
4823,3863,6,796,1125,1893
4824,3864,6,796,177,1657
4825,3849,6,796,6,1657
4826,3865,6,796,75,1893
4827,3866,6,796,88,1893
4828,3867,6,796,45,1657
4829,3868,6,907,4,2163
4830,3849,6,796,6,1657
4831,3869,6,796,144,1893
4832,3870,6,822,4,2164
4833,3871,6,797,34,1896
4834,3872,6,846,79,2165
4835,3849,6,796,6,1657
4836,3187,6,796,1004,1893
4837,3873,6,796,7,1657
4838,3874,6,796,144,1893
4839,3875,6,796,1126,2166
4840,3849,6,796,6,1657
4841,3876,6,848,1127,2167
4842,3877,6,796,108,1893
4843,3878,6,796,94,1657
4844,3879,6,877,6,2078
4845,3880,6,813,108,1982
4846,3849,6,796,6,1657
4847,3881,6,796,1128,1893
4848,3882,6,797,47,2126
4849,3883,6,796,1129,2168
4850,3189,6,796,1006,2161
4851,3884,6,796,4,2169
4852,3849,6,796,6,1657
4853,3885,6,796,391,1893
4854,3673,6,800,108,2170
4855,3849,6,796,6,1657
4856,3886,6,797,45,1988
4857,3613,6,874,9,2070
4858,3887,6,800,4,2171
4859,3849,6,796,6,1657
4860,3888,6,796,4,1657
4861,3889,6,796,34,1893
4862,3890,6,835,1130,1965
4863,3849,6,796,6,1657
4864,3891,6,821,34,2172
4865,3214,6,807,383,1906
4866,3849,6,796,6,1657
4867,3849,6,796,6,1657
4868,3763,6,796,1107,2124
4869,3892,6,908,1095,2173
4870,3849,6,796,6,1657
4871,3849,6,796,6,1657
4872,3893,6,796,45,1942
4873,3894,6,805,1131,2174
4874,3895,6,890,13,2105
4875,3849,6,796,6,1657
4876,3849,6,796,6,1657
4877,3896,6,796,397,1893
4878,3897,6,796,75,1895
4879,3849,6,796,6,1657
4880,3898,6,796,694,1657
4881,3189,6,796,1004,2175
4882,3899,6,805,1132,2176
4883,3849,6,796,6,1657
4884,3900,6,796,533,1893
4885,3849,6,796,6,1657
4886,3901,6,821,1133,2177
4887,3902,6,797,1134,2013
4888,3849,6,796,6,1657
4889,3849,6,796,6,1657
4890,3903,6,821,1135,2178
4891,3904,6,796,4,2179
4892,3189,6,796,1004,2180
4893,3849,6,796,6,1657
4894,3905,6,797,1136,81
4895,3849,6,796,6,1657
4896,3849,6,796,6,1657
4897,3906,6,797,264,2181
4898,3907,6,796,131,1893
4899,3189,6,796,1004,1893
4900,3908,6,863,202,2117
4901,3909,6,796,54,1893
4902,3849,6,796,6,1657
4903,3910,6,822,1137,2182
4904,3911,6,796,132,1657
4905,3849,6,796,6,1657
4906,3912,6,796,13,1657
4907,3913,6,796,1138,1657
4908,3187,6,796,1004,1893
4909,3914,6,796,13,1893
4910,3849,6,796,6,1657
4911,3915,6,796,7,1893
4912,3916,6,796,797,1657
4913,3917,6,796,34,1893
4914,3849,6,796,6,1657
4915,3918,6,796,36,1908
4916,3187,6,796,1006,1893
4917,3849,6,796,6,1657
4918,3919,6,796,1139,1893
4919,3920,6,796,13,1893
4920,3849,6,796,6,1657
4921,3849,6,796,6,1657
4922,3921,6,796,13,1893
4923,3922,6,835,7,1965
4924,3912,6,796,13,1657
4925,3923,6,879,47,2076
4926,3849,6,796,6,1657
4927,3214,6,807,383,1906
4928,3849,6,796,6,1657
4929,3924,6,796,415,1657
4930,3925,6,796,7,1657
4931,3926,6,796,54,1895
4932,3189,6,796,1006,2175
4933,3849,6,796,6,1657
4934,3849,6,796,6,1657
4935,3927,6,798,4,2183
4936,3928,6,813,4,2184
4937,3849,6,796,6,1657
4938,3929,6,796,13,1893
4939,3189,6,796,1006,2180
4940,3849,6,796,6,1657
4941,3930,6,796,438,1893
4942,3915,6,796,7,1920
4943,3849,6,796,6,1657
4944,3653,6,796,13,2185
4945,3931,6,796,166,1657
4946,3849,6,796,6,1657
4947,3187,6,796,1012,1895
4948,3932,6,796,75,1893
4949,3933,6,796,35,1657
4950,3934,6,796,65,1657
4951,3849,6,796,6,1657
4952,3935,6,796,75,2084
4953,3936,6,796,4,1657
4954,3937,6,797,4,2186
4955,3849,6,796,6,1657
4956,3849,6,796,6,1657
4957,3938,6,827,265,2187
4958,3939,6,796,821,1893
4959,3940,6,796,679,1893
4960,3849,6,796,6,1657
4961,3849,6,796,6,1657
4962,3189,6,796,1004,1920
4963,3849,6,796,6,1657
4964,3941,6,805,4,2188
4965,3849,6,796,6,1657
4966,3942,6,796,1140,1893
4967,3943,6,797,4,2189
4968,3849,6,796,6,1657
4969,3944,6,796,72,1657
4970,3849,6,796,6,1657
4971,3945,6,810,1141,1915
4972,3946,6,796,47,1893
4973,3947,6,796,47,1657
4974,3948,6,800,45,2190
4975,3214,6,807,383,1906
4976,3949,6,796,34,1657
4977,3950,6,909,108,2191
4978,3951,6,813,7,2192
4979,3849,6,796,6,1657
4980,3849,6,796,6,1657
4981,3952,6,910,1142,2193
4982,3953,6,911,327,2194
4983,3954,6,805,1143,2195
4984,3955,6,796,13,1893
4985,3956,6,796,6,1657
4986,3957,6,813,224,2196
4987,3849,6,796,6,1657
4988,3849,6,796,6,1657
4989,3958,6,796,706,1893
4990,3959,6,806,131,1905
4991,3960,6,796,4,1893
4992,3849,6,796,6,1657
4993,3849,6,796,6,1657
4994,3961,6,796,188,1893
4995,3962,6,912,77,2197
4996,3849,6,796,6,1657
4997,3963,6,796,104,2084
4998,3964,6,796,111,1657
4999,3849,6,796,6,1657
5000,3965,6,796,34,2030
5001,3966,6,796,747,1893
5002,3967,6,796,240,1893
5003,3968,6,805,34,2198
5004,3849,6,796,6,1657
5005,3969,6,913,779,2199
5006,3970,6,796,28,1893
5007,3849,6,796,6,1657
5008,3187,6,796,1012,1895
5009,3971,6,796,1144,1893
5010,3972,6,796,108,1893
5011,955,6,797,1145,2200
5012,3973,6,797,1146,81
5013,3849,6,796,6,1657
5014,3974,6,796,166,1893
5015,3187,6,796,1004,1893
5016,3975,6,796,350,1893
5017,3976,6,796,1147,1893
5018,3977,6,796,1114,1893
5019,3978,6,796,4,1893
5020,3189,6,796,1006,1893
5021,3849,6,796,6,1657
5022,3865,6,796,75,1895
5023,3979,6,800,36,2201
5024,3849,6,796,6,1657
5025,3980,6,796,4,1893
5026,3981,6,797,54,2156
5027,3982,6,796,34,1657
5028,3983,6,796,36,2202
5029,3984,6,811,1148,2203
5030,3985,6,796,820,1893
5031,3422,6,810,9,1952
5032,3849,6,796,6,1657
5033,3986,6,796,36,1657
5034,3987,6,796,36,1893
5035,3214,6,807,383,1906
5036,3988,6,853,1149,2204
5037,3989,6,856,276,2205
5038,3990,6,805,4,2206
5039,3991,6,796,418,1657
5040,3849,6,796,6,1657
5041,3992,6,796,4,1893
5042,3993,6,890,7,2105
5043,3994,6,796,28,1893
5044,3849,6,796,6,1657
5045,3995,6,797,269,2207
5046,3996,6,914,131,2208
5047,3997,6,915,4,2209
5048,3998,6,796,112,1657
5049,3999,6,858,35,2018
5050,3849,6,796,6,1657
5051,3187,6,796,1064,2037
5052,4000,6,796,320,1893
5053,4001,6,916,4,2210
5054,3849,6,796,6,1657
5055,4002,6,796,207,1893
5056,4003,6,796,35,1893
5057,3849,6,796,6,1657
5058,3954,6,805,1143,2195
5059,4004,6,796,108,1657
5060,4005,6,800,144,2211
5061,4006,6,796,1150,1893
5062,3849,6,796,6,1657
5063,4007,6,796,108,1893
5064,4008,6,797,4,2013
5065,4009,6,796,517,1893
5066,3849,6,796,6,1657
5067,3849,6,796,6,1657
5068,3866,6,796,295,1893
5069,4010,6,827,1151,2212
5070,4011,6,800,4,2213
5071,4012,6,797,4,2214
5072,3849,6,796,6,1657
5073,4013,6,917,54,2215
5074,4014,6,881,4,2079
5075,4015,6,797,4,2023
5076,3849,6,796,6,1657
5077,3849,6,796,6,1657
5078,4016,6,796,9,2084
5079,4017,6,796,7,1893
5080,4018,6,796,1152,1893
5081,3849,6,796,6,1657
5082,4019,6,796,213,1893
5083,3849,6,796,6,1657
5084,4020,6,879,4,2076
5085,3849,6,796,6,1657
5086,3849,6,796,6,1657
5087,4021,6,805,4,2216
5088,3214,6,807,383,1906
5089,3849,6,796,6,1657
5090,4022,6,813,7,1982
5091,4023,6,887,415,2217
5092,3849,6,796,6,1657
5093,3890,6,842,1130,1984
5094,4024,6,821,1153,2218
5095,3849,6,796,6,1657
5096,3849,6,796,6,1657
5097,4025,6,828,108,2219
5098,4026,6,853,4,2220
5099,4027,6,824,4,2005
5100,3849,6,796,6,1657
5101,4028,6,823,984,2015
5102,4029,6,796,213,1893
5103,3849,6,796,6,1657
5104,4030,6,796,13,1657
5105,4031,6,796,637,1893
5106,4032,6,809,1154,2221
5107,4033,6,796,28,1893
5108,4034,6,835,99,1965
5109,4035,6,857,36,2222
5110,4036,6,796,149,1657
5111,3849,6,796,6,1657
5112,4037,6,918,1155,2223
5113,3849,6,796,6,1657
5114,4038,6,796,478,1893
5115,4039,6,796,12,1893
5116,4040,6,809,4,2224
5117,3424,6,796,34,2030
5118,4041,6,796,36,1893
5119,3189,6,796,1006,1962
5120,3849,6,796,6,1657
5121,4042,6,831,108,1956
5122,4043,6,796,108,1893
5123,4044,6,796,213,1657
5124,3849,6,796,6,1657
5125,3189,6,796,1004,1893
5126,4045,6,919,561,2225
5127,3549,6,810,1156,1915
5128,3189,6,796,1006,1893
5129,4046,6,796,1005,1893
5130,3849,6,796,6,1657
5131,4047,6,796,13,1893
5132,3849,6,796,6,1657
5133,4048,6,809,4,2226
5134,4049,6,797,1157,2017
5135,3849,6,796,6,1657
5136,3849,6,796,6,1657
5137,4050,6,899,1158,2227
5138,4051,6,821,54,2228
5139,4052,6,855,123,2009
5140,4053,6,815,47,2229
5141,3422,6,810,837,1952
5142,3849,6,796,6,1657
5143,4054,6,920,288,2230
5144,3849,6,796,6,1657
5145,4055,6,796,4,1657
5146,4056,6,805,4,2231
5147,4057,6,796,262,1893
5148,3849,6,796,6,1657
5149,4058,6,805,843,2232
5150,4059,6,796,47,1893
5151,3214,6,807,383,1906
5152,4060,6,796,75,2030
5153,3849,6,796,6,1657
5154,4061,6,796,43,1893
5155,4062,6,876,24,2233
5156,3849,6,796,6,1657
5157,4063,6,796,131,1893
5158,3849,6,796,6,1657
5159,4064,6,796,138,1893
5160,3849,6,796,6,1657
5161,4065,6,921,1159,2234
5162,4066,6,891,34,2235
5163,4067,6,821,385,2236
5164,4068,6,796,47,1960
5165,4069,6,796,188,1657
5166,4070,6,797,4,2237
5167,4071,6,886,1160,2238
5168,4072,6,826,234,1941
5169,4073,6,797,85,2239
5170,3849,6,796,6,1657
5171,3849,6,796,6,1657
5172,4074,6,796,1161,1893
5173,3849,6,796,6,1657
5174,4075,6,810,1162,2240
5175,3849,6,796,6,1657
5176,4076,6,796,212,1893
5177,4077,6,810,45,2241
5178,4078,6,796,47,1893
5179,4079,6,796,108,1893
5180,4080,6,890,87,2242
5181,3187,6,796,1006,1969
5182,4081,6,796,1163,2243
5183,3849,6,796,6,1657
5184,3849,6,796,6,1657
5185,4082,6,879,45,2076
5186,4083,6,922,118,2244
5187,4084,6,796,13,1893
5188,4085,6,797,12,1343
5189,3849,6,796,6,1657
5190,4086,6,796,54,1895
5191,3849,6,796,6,1657
5192,3849,6,796,6,1657
5193,4087,6,796,34,1895
5194,4088,6,796,13,1893
5195,4089,6,796,4,1895
5196,3849,6,796,6,1657
5197,4090,6,796,4,1657
5198,3849,6,796,6,1657
5199,3849,6,796,6,1657
5200,4091,6,805,9,2245
5201,4092,6,875,46,2246
5202,4093,6,796,45,1657
5203,4094,6,796,132,1657
5204,4095,6,796,101,1872
5205,3214,6,807,383,1906
5206,4096,6,797,34,2247
5207,4097,6,810,1164,2248
5208,4098,6,923,12,2249
5209,4099,6,809,4,2250
5210,4100,6,796,5,1893
5211,955,6,924,501,2251
5212,4101,6,850,1165,2252
5213,4102,6,796,4,1657
5214,4103,6,796,345,1893
5215,4104,6,796,13,1908
5216,4105,6,796,396,1893
5217,4106,6,806,1166,1905
5218,4107,6,797,10,1872
5219,4108,6,869,13,2253
5220,4109,6,796,4,1893
5221,3379,6,796,1167,1893
5222,4110,6,796,1168,1893
5223,4111,6,818,437,1931
5224,4112,6,796,75,2014
5225,4113,6,925,117,2254
5226,4114,6,797,99,2255
5227,4115,6,806,1169,1905
5228,4116,6,796,28,1657
5229,4117,6,926,7,2256
5230,1242,6,874,449,2066
5231,4118,6,796,1170,1895
5232,3187,6,796,1004,1893
5233,4119,6,796,13,1893
5234,4120,6,796,277,1893
5235,4121,6,804,1171,96
5236,4122,6,806,1172,1905
5237,4123,6,796,104,1895
5238,4124,6,879,116,81
5239,884,6,805,4,2257
5240,3971,6,796,1144,1895
5241,4125,6,797,4,2258
5242,3214,6,807,383,1906
5243,4126,6,796,1173,1657
5244,4127,6,796,536,1893
5245,884,6,874,436,2259
5246,3189,6,796,1006,1893
5247,4128,6,796,378,1657
5248,4129,6,796,4,1893
5249,4130,6,796,13,1893
5250,4131,6,927,68,2260
5251,4132,6,796,325,1893
5252,4133,6,796,269,1657
5253,4134,6,796,36,1893
5254,4135,6,796,4,2261
5255,4136,6,796,129,1893
5256,4137,6,805,45,2262
5257,4064,6,796,138,1893
5258,4138,6,796,36,1893
5259,4139,6,796,684,2084
5260,4140,6,805,47,2263
5261,4141,6,928,54,2264
5262,4142,6,796,862,1895
5263,4143,6,796,1174,1893
5264,4144,6,796,34,1893
5265,4145,6,796,111,1657
5266,4146,6,823,863,1938
5267,4147,6,796,108,1893
5268,4148,6,796,369,1893
5269,4149,6,796,1175,1893
5270,4150,6,909,108,2265
5271,4151,6,824,4,2005
5272,4152,6,809,1176,2266
5273,4153,6,796,76,1893
5274,4154,6,796,13,1893
5275,4155,6,799,116,2267
5276,4156,6,796,166,1657
5277,4157,6,796,1145,1872
5278,4158,6,800,4,2268
5279,4159,6,796,4,1657
5280,4160,6,796,36,1895
5281,4161,6,810,108,1952
5282,4162,6,796,345,1893
5283,3214,6,807,383,1906
5284,4163,6,810,723,2269
5285,4164,6,796,287,1657
5286,4165,6,796,108,1895
5287,4166,6,796,1177,1893
5288,4167,6,796,65,1657
5289,3481,6,929,153,2270
5290,4168,6,797,327,2271
5291,4169,6,796,1178,1893
5292,3485,6,796,1179,1893
5293,4170,6,796,737,1893
5294,3189,6,796,1004,1893
5295,4171,6,796,13,1657
5296,4172,6,796,1000,1657
5297,4173,6,796,1180,1893
5298,4174,6,796,4,1657
5299,3187,6,796,1012,1657
5300,4175,6,796,34,1657
5301,4176,6,796,75,1942
5302,3187,6,796,1004,1893
5303,4177,6,796,45,1893
5304,4178,6,796,36,1893
5305,4179,6,796,1181,1893
5306,4180,6,796,777,1872
5307,4181,6,806,816,1905
5308,4182,6,796,177,1893
5309,4183,6,796,1182,1893
5310,4184,6,796,108,1893
5311,3912,6,796,13,1657
5312,4185,6,796,108,1895
5313,4186,6,796,241,1895
5314,4153,6,796,76,1893
5315,4187,6,796,1183,1895
5316,4188,6,796,330,1893
5317,3214,6,807,383,1906
5318,4189,6,796,77,1893
5319,4190,6,796,41,1893
5320,4184,6,796,108,1893
5321,4191,6,796,383,1657
5322,4192,6,796,47,1657
5323,4193,6,796,1041,1893
5324,4194,6,930,253,2272
5325,884,6,874,449,2259
5326,4195,6,796,77,1893
5327,3189,6,796,1006,1893
5328,4196,6,796,1184,1893
5329,4197,6,806,1185,1905
5330,4198,6,796,28,1893
5331,4199,6,796,40,1960
5332,4200,6,810,144,2273
5333,4201,6,796,28,1657
5334,4202,6,796,108,1657
5335,4203,6,796,13,1893
5336,3189,6,796,1004,1920
5337,4204,6,909,108,2265
5338,4205,6,931,1186,2274
5339,4206,6,796,28,1657
5340,4207,6,796,1187,1893
5341,4208,6,796,36,1893
5342,4209,6,879,4,2076
5343,4210,6,932,786,2275
5344,4211,6,879,4,2076
5345,4212,6,797,603,2276
5346,4213,6,797,1188,2017
5347,4214,6,796,1189,2277
5348,4215,6,805,47,2278
5349,4216,6,796,1153,1657
5350,4217,6,837,1190,2279
5351,3214,6,807,383,1906
5352,4218,6,796,28,1893
5353,4219,6,796,4,1657
5354,4220,6,813,108,1982
5355,4221,6,796,1191,1893
5356,4222,6,796,54,1893
5357,4223,6,805,4,2280
5358,4224,6,796,7,1657
5359,4225,6,796,161,1953
5360,4226,6,800,4,2281
5361,4227,6,796,45,1893
5362,4228,6,796,4,1893
5363,1147,6,933,1192,2282
5364,4229,6,830,45,2283
5365,4230,6,796,117,1893
5366,4231,6,796,35,1893
5367,4232,6,847,1193,1995
5368,4233,6,796,1194,1895
5369,4234,6,821,21,2284
5370,884,6,874,1195,2066
5371,3189,6,796,1004,1893
5372,4235,6,852,4,2285
5373,4184,6,796,108,1893
5374,4236,6,796,1196,1895
5375,4237,7,934,1197,715
5376,4238,7,935,652,2286
5377,4239,7,935,1198,2286
5378,4240,7,936,1199,2287
5379,4240,7,936,1199,2287
5380,4241,7,937,1200,2288
5381,4242,7,938,727,2289
5382,4243,7,935,77,2286
5383,4244,7,939,7,2290
5384,4245,7,940,83,81
5385,4245,7,941,83,81
5386,4246,7,942,77,2291
5387,4247,7,943,9,2292
5388,4248,7,944,288,2293
5389,4249,7,945,1201,232
5390,4250,7,945,1202,5
5391,4251,7,939,36,2290
5392,4252,7,946,4,2294
5393,4240,7,936,1199,2287
5394,4253,7,944,108,2295
5395,4253,7,944,108,2296
5396,4254,7,947,153,2297
5397,4255,7,943,415,2292
5398,4256,7,948,45,2298
5399,4257,7,943,366,2299
5400,4258,7,945,35,5
5401,4259,7,935,77,2286
5402,4260,7,949,117,2300
5403,4261,7,944,108,2301
5404,4262,7,950,166,2302
5405,4263,7,939,36,2290
5406,4264,7,943,47,2292
5407,4265,7,945,77,5
5408,4266,7,944,34,2303
5409,4267,7,951,36,2304
5410,4268,7,948,281,2305
5411,4269,7,943,206,81
5412,4270,7,935,1203,2306
5413,4271,7,935,12,2286
5414,4272,7,943,45,2307
5415,4273,7,952,1204,2308
5416,4274,7,953,108,2309
5417,4260,7,949,117,2300
5418,4275,7,944,54,2310
5419,4276,7,951,652,2311
5420,4277,7,935,87,2286
5421,4278,7,943,108,2292
5422,4279,7,943,4,2292
5423,4280,7,935,1205,2312
5424,4281,7,935,4,2313
5425,4282,7,939,628,2290
5426,4283,7,934,1206,715
5427,4284,7,954,77,2314
5428,4285,7,946,727,2315
5429,4286,7,935,1207,2286
5430,4287,7,945,206,5
5431,4259,7,935,77,2286
5432,4288,7,953,4,2316
5433,4289,7,947,369,2317
5434,4259,7,935,77,2286
5435,4290,7,944,34,2318
5436,4291,7,935,45,2319
5437,4292,7,945,1208,5
5438,4293,7,934,1209,715
5439,4294,7,939,13,2290
5440,4295,7,945,63,5
5441,4296,7,949,47,239
5442,4297,7,935,1210,2286
5443,4283,7,934,1206,715
5444,4298,7,935,1211,2320
5445,4299,7,935,350,2321
5446,4300,7,934,1212,715
5447,4301,7,935,1213,2322
5448,4302,7,943,4,2323
5449,4303,7,945,13,5
5450,4304,7,934,1214,715
5451,4305,7,955,564,2324
5452,4306,7,939,4,2325
5453,4307,7,949,89,2326
5454,4308,7,943,28,2327
5455,4309,7,945,1215,232
5456,4310,7,935,36,2286
5457,4311,7,939,47,2328
5458,4312,7,943,4,2329
5459,4313,7,939,1216,2290
5460,4314,7,943,759,2292
5461,4315,7,956,36,2330
5462,4316,7,935,1217,2286
5463,4317,7,951,47,2331
5464,4318,7,935,327,2332
5465,4260,7,949,117,2333
5466,4319,7,957,1218,2334
5467,4320,7,935,1219,2286
5468,4321,7,958,45,2335
5469,4322,7,943,47,2336
5470,4321,7,959,45,2335
5471,4323,7,960,207,2337
5472,4324,7,961,34,2338
5473,4325,7,943,1220,2292
5474,4326,7,961,437,2338
5475,4327,7,934,1221,715
5476,4243,7,935,77,2286
5477,4328,7,945,1222,5
5478,4329,7,946,1223,2339
5479,4330,7,962,54,2340
5480,4302,7,943,4,2323
5481,4331,7,935,36,2286
5482,4260,7,949,117,2341
5483,4332,7,935,1224,2342
5484,4333,7,963,1225,2343
5485,4334,7,935,1226,2286
5486,4333,7,964,1225,2343
5487,4335,7,939,213,2344
5488,4336,7,965,272,2345
5489,4337,7,966,131,2346
5490,4338,7,961,13,2338
5491,4339,7,945,1227,232
5492,4340,7,935,108,2347
5493,4341,7,935,36,2286
5494,4342,7,935,1228,2286
5495,4343,7,945,46,5
5496,4253,7,944,108,2348
5497,4344,7,967,148,2349
5498,4260,7,949,117,2350
5499,4345,7,960,13,2351
5500,4260,7,949,117,2352
5501,4346,7,944,9,2353
5502,4347,7,953,4,2354
5503,4348,7,968,1229,2355
5504,4349,7,934,1230,715
5505,4350,7,949,1231,2356
5506,4351,7,935,1232,2357
5507,4352,7,935,35,2286
5508,4289,7,947,369,2317
5509,4353,7,944,236,2358
5510,4354,7,943,4,2359
5511,4260,7,949,117,2360
5512,4355,7,945,1233,5
5513,4356,7,969,4,2361
5514,4357,7,970,281,2362
5515,4358,7,935,77,2286
5516,4359,7,935,1234,2357
5517,4360,7,943,65,2363
5518,4260,7,949,117,2364
5519,4361,7,943,72,2365
5520,4362,7,943,5,2366
5521,4363,7,943,4,2292
5522,4363,7,943,4,2292
5523,4364,7,953,132,2354
5524,4365,7,934,1235,715
5525,4366,7,971,87,2367
5526,4367,7,946,1236,2368
5527,4368,7,935,36,2286
5528,4369,7,972,285,2369
5529,4370,7,935,277,2286
5530,4371,7,957,212,2370
5531,4372,7,944,34,2371
5532,4373,7,939,45,2372
5533,4374,7,951,4,2373
5534,4375,7,953,58,2374
5535,4376,7,944,6,2375
5536,4377,7,957,277,2376
5537,4378,7,945,36,232
5538,4379,7,939,88,2377
5539,4380,7,935,77,2286
5540,4260,7,949,117,2378
5541,4381,7,945,79,2379
5542,4382,7,935,166,2286
5543,4383,7,944,478,2380
5544,4384,7,944,1237,2381
5545,4385,7,943,4,2292
5546,4386,7,973,571,2382
5547,4387,7,957,1238,2383
5548,4353,7,944,236,2384
5549,4388,7,974,4,2385
5550,4367,7,946,1236,2386
5551,4389,7,975,1239,2387
5552,4390,7,961,99,2338
5553,4391,7,949,202,16
5554,4392,7,944,40,2388
5555,4393,7,943,4,2292
5556,4394,7,935,631,2389
5557,4395,7,935,1240,2286
5558,4396,7,952,1241,2390
5559,4252,7,946,1242,2294
5560,4397,7,935,149,2391
5561,4398,7,976,1243,2392
5562,4262,7,950,166,2302
5563,4399,7,949,1244,240
5564,4400,7,977,592,2393
5565,4401,7,935,1245,2342
5566,4402,7,945,81,5
5567,4403,7,944,45,2394
5568,4353,7,944,236,2395
5569,4404,7,935,1246,2286
5570,4405,7,946,47,2339
5571,4406,7,978,1247,2396
5572,4407,7,949,4,239
5573,4408,7,935,1248,2286
5574,4409,7,944,108,2397
5575,4410,7,943,13,2292
5576,4411,7,967,13,2349
5577,4412,7,961,815,2338
5578,4413,7,943,54,2292
5579,4414,7,943,1249,2398
5580,4415,7,953,1250,2399
5581,4416,7,943,4,2292
5582,4417,7,935,28,2286
5583,4418,7,935,77,2286
5584,4419,7,935,35,2286
5585,4420,7,979,21,2400
5586,4421,7,943,1251,2292
5587,4422,7,943,4,2299
5588,4260,7,949,117,2401
5589,4423,7,939,4,2344
5590,4424,7,935,1252,2286
5591,4425,7,965,1253,2345
5592,4426,7,943,35,2402
5593,4427,7,963,850,2403
5594,4427,7,964,850,2403
5595,4428,7,945,1254,5
5596,4427,7,980,850,2403
5597,4427,7,981,850,2403
5598,4429,7,982,1255,2404
5599,4430,7,961,145,2338
5600,4431,7,935,1256,2286
5601,4260,7,949,117,2405
5602,4428,7,945,1254,5
5603,4428,7,945,1254,5
5604,4432,7,945,5,5
5605,4260,7,949,117,2406
5606,4260,7,949,117,2407
5607,4433,7,935,111,2286
5608,4434,7,957,36,2408
5609,4260,7,949,117,2409
5610,4435,7,935,4,2410
5611,4436,7,935,36,2286
5612,4437,7,935,1257,2286
5613,4260,7,949,117,2411
5614,4438,7,944,34,2412
5615,4439,7,943,188,2292
5616,4440,7,945,16,5
5617,4441,7,983,4,2413
5618,4442,7,939,111,2290
5619,4443,7,943,4,2292
5620,4444,7,984,35,2414
5621,4445,7,943,36,2329
5622,4446,7,935,1233,2286
5623,4447,7,985,1258,2415
5624,4448,7,944,108,2416
5625,4449,7,939,1259,2290
5626,4450,7,986,26,2417
5627,4450,7,987,26,2417
5628,4451,7,945,35,5
5629,4452,7,935,13,2286
5630,4453,7,943,1260,2292
5631,4252,7,946,4,2294
5632,4454,7,944,1261,2418
5633,4455,7,988,1262,2419
5634,4456,7,975,1263,2420
5635,4457,7,989,111,2421
5636,4458,7,961,1264,2338
5637,4459,7,935,81,2286
5638,4460,7,960,39,2422
5639,4461,7,990,973,2423
5640,4462,7,960,77,2424
5641,4463,7,943,13,2292
5642,4464,7,943,47,2425
5643,4465,7,935,1265,2286
5644,4466,7,991,1266,2426
5645,4467,7,992,5,2427
5646,4468,7,935,1267,2286
5647,4469,7,935,177,2286
5648,4470,7,945,277,5
5649,4471,7,960,1227,2428
5650,4472,7,960,652,2351
5651,4473,7,943,7,2292
5652,4474,7,939,4,2429
5653,4475,7,993,47,2430
5654,4476,7,944,1268,2431
5655,4245,7,940,83,81
5656,4477,7,994,1269,2432
5657,4245,7,941,83,81
5658,4478,7,943,28,2329
5659,4479,7,945,152,5
5660,4480,7,935,1270,2357
5661,4481,7,995,45,2433
5662,4482,7,953,4,2434
5663,4483,7,945,13,5
5664,4484,7,935,843,2435
5665,4485,7,935,4,2436
5666,4486,7,996,850,2437
5667,4487,7,953,88,2354
5668,4488,7,943,1271,2292
5669,4489,7,943,533,2292
5670,4490,7,943,1272,2329
5671,4491,7,943,4,2292
5672,4367,7,946,1236,2386
5673,4492,7,935,13,2286
5674,4493,7,945,77,232
5675,4245,7,940,83,81
5676,4245,7,941,83,81
5677,4486,7,996,850,2437
5678,4494,7,935,1273,2286
5679,4486,7,996,850,2437
5680,4495,7,935,1233,2286
5681,4486,7,996,850,2437
5682,4496,7,992,164,2438
5683,4497,7,943,1274,2292
5684,4498,7,997,21,2439
5685,4499,7,951,1275,81
5686,4500,7,935,1248,2286
5687,4245,7,940,83,81
5688,4245,7,941,83,81
5689,4474,7,939,4,2440
5690,4501,7,944,236,2441
5691,4502,7,998,1276,2442
5692,4503,7,957,13,2443
5693,4504,7,943,108,2444
5694,4505,7,944,108,2445
5695,4506,7,935,1273,2286
5696,4325,7,943,9,2292
5697,4507,7,935,1277,2306
5698,4508,7,945,413,5
5699,4509,7,999,26,2446
5700,4510,7,944,34,2447
5701,4511,7,953,1278,2448
5702,4512,7,999,117,2449
5703,4245,7,940,83,81
5704,4513,7,935,1279,2286
5705,4245,7,941,83,81
5706,4514,7,943,4,2292
5707,4515,7,982,31,2404
5708,4516,7,961,4,2338
5709,4517,7,962,213,2450
5710,4518,7,935,209,2286
5711,4519,7,1000,727,2451
5712,4520,7,1001,1280,2452
5713,4521,7,943,116,2453
5714,4510,7,944,34,2454
5715,4522,7,944,108,2455
5716,4523,7,961,1281,2338
5717,4245,7,940,83,81
5718,4245,7,941,83,81
5719,4524,7,935,4,2312
5720,4525,7,943,4,2292
5721,4526,7,943,1282,2292
5722,4527,7,935,930,2286
5723,4528,7,935,4,2391
5724,4529,7,945,13,5
5725,4530,7,939,54,2344
5726,4531,7,935,1283,2456
5727,4245,7,940,83,81
5728,4245,7,941,83,81
5729,4247,7,943,1284,2292
5730,4532,7,949,1285,113
