,cip_id,sip_id,uri_id,user_agent_id,site_id,device_id
5068,3866,6,796,295,1893,4104
5069,4010,6,827,1151,2212,4105
5070,4011,6,800,4,2213,4106
5071,4012,6,797,4,2214,4107
5072,3849,6,796,6,1657,3939
5073,4013,6,917,54,2215,4108
5074,4014,6,881,4,2079,4109
5075,4015,6,797,4,2023,4110
5076,3849,6,796,6,1657,3939
5077,3849,6,796,6,1657,3939
5078,4016,6,796,9,2084,4111
5079,4017,6,796,7,1893,4112
5080,4018,6,796,1152,1893,4113
5081,3849,6,796,6,1657,3939
5082,4019,6,796,213,1893,4114
5083,3849,6,796,6,1657,3939
5084,4020,6,879,4,2076,4115
5085,3849,6,796,6,1657,3939
5086,3849,6,796,6,1657,3939
5087,4021,6,805,4,2216,4116
5088,3214,6,807,383,1906,3287
5089,3849,6,796,6,1657,3939
5090,4022,6,813,7,1982,4117
5091,4023,6,887,415,2217,4118
5092,3849,6,796,6,1657,3939
5093,3890,6,842,1130,1984,3981
5094,4024,6,821,1153,2218,4119
5095,3849,6,796,6,1657,3939
5096,3849,6,796,6,1657,3939
5097,4025,6,828,108,2219,4120
5098,4026,6,853,4,2220,4121
5099,4027,6,824,4,2005,4122
5100,3849,6,796,6,1657,3939
5101,4028,6,823,984,2015,4123
5102,4029,6,796,213,1893,4124
5103,3849,6,796,6,1657,3939
5104,4030,6,796,13,1657,4125
5105,4031,6,796,637,1893,4126
5106,4032,6,809,1154,2221,4127
5107,4033,6,796,28,1893,4128
5108,4034,6,835,99,1965,4129
5109,4035,6,857,36,2222,4130
5110,4036,6,796,149,1657,4131
5111,3849,6,796,6,1657,3939
5112,4037,6,918,1155,2223,4132
5113,3849,6,796,6,1657,3939
5114,4038,6,796,478,1893,4133
5115,4039,6,796,12,1893,4134
5116,4040,6,809,4,2224,4135
5117,3424,6,796,34,2030,3502
5118,4041,6,796,36,1893,4136
5119,3189,6,796,1006,1962,3262
5120,3849,6,796,6,1657,3939
5121,4042,6,831,108,1956,4137
5122,4043,6,796,108,1893,4138
5123,4044,6,796,213,1657,4139
5124,3849,6,796,6,1657,3939
5125,3189,6,796,1004,1893,3410
5126,4045,6,919,561,2225,4140
5127,3549,6,810,1156,1915,4141
5128,3189,6,796,1006,1893,3262
5129,4046,6,796,1005,1893,4142
5130,3849,6,796,6,1657,3939
5131,4047,6,796,13,1893,4143
5132,3849,6,796,6,1657,3939
5133,4048,6,809,4,2226,4144
5134,4049,6,797,1157,2017,4145
5135,3849,6,796,6,1657,3939
5136,3849,6,796,6,1657,3939
5137,4050,6,899,1158,2227,4146
5138,4051,6,821,54,2228,4147
5139,4052,6,855,123,2009,4148
5140,4053,6,815,47,2229,4149
5141,3422,6,810,837,1952,4150
5142,3849,6,796,6,1657,3939
5143,4054,6,920,288,2230,4151
5144,3849,6,796,6,1657,3939
5145,4055,6,796,4,1657,4152
5146,4056,6,805,4,2231,4153
5147,4057,6,796,262,1893,4154
5148,3849,6,796,6,1657,3939
5149,4058,6,805,843,2232,4155
5150,4059,6,796,47,1893,4156
5151,3214,6,807,383,1906,3287
5152,4060,6,796,75,2030,4157
5153,3849,6,796,6,1657,3939
5154,4061,6,796,43,1893,4158
5155,4062,6,876,24,2233,4159
5156,3849,6,796,6,1657,3939
5157,4063,6,796,131,1893,4160
5158,3849,6,796,6,1657,3939
5159,4064,6,796,138,1893,4161
5160,3849,6,796,6,1657,3939
5161,4065,6,921,1159,2234,4162
5162,4066,6,891,34,2235,4163
5163,4067,6,821,385,2236,4164
5164,4068,6,796,47,1960,4165
5165,4069,6,796,188,1657,4166
5166,4070,6,797,4,2237,4167
5167,4071,6,886,1160,2238,4168
5168,4072,6,826,234,1941,4169
5169,4073,6,797,85,2239,4170
5170,3849,6,796,6,1657,3939
5171,3849,6,796,6,1657,3939
5172,4074,6,796,1161,1893,4171
5173,3849,6,796,6,1657,3939
5174,4075,6,810,1162,2240,4172
5175,3849,6,796,6,1657,3939
5176,4076,6,796,212,1893,4173
5177,4077,6,810,45,2241,4174
5178,4078,6,796,47,1893,4175
5179,4079,6,796,108,1893,4176
5180,4080,6,890,87,2242,4177
5181,3187,6,796,1006,1969,3415
5182,4081,6,796,1163,2243,4178
5183,3849,6,796,6,1657,3939
5184,3849,6,796,6,1657,3939
5185,4082,6,879,45,2076,4179
5186,4083,6,922,118,2244,4180
5187,4084,6,796,13,1893,4181
5188,4085,6,797,12,1343,4182
5189,3849,6,796,6,1657,3939
5190,4086,6,796,54,1895,4183
5191,3849,6,796,6,1657,3939
5192,3849,6,796,6,1657,3939
5193,4087,6,796,34,1895,4184
5194,4088,6,796,13,1893,4185
5195,4089,6,796,4,1895,4186
5196,3849,6,796,6,1657,3939
5197,4090,6,796,4,1657,4187
5198,3849,6,796,6,1657,3939
5199,3849,6,796,6,1657,3939
5200,4091,6,805,9,2245,4188
5201,4092,6,875,46,2246,4189
5202,4093,6,796,45,1657,4190
5203,4094,6,796,132,1657,4191
5204,4095,6,796,101,1872,4192
5205,3214,6,807,383,1906,3287
5206,4096,6,797,34,2247,4193
5207,4097,6,810,1164,2248,4194
5208,4098,6,923,12,2249,4195
5209,4099,6,809,4,2250,4196
5210,4100,6,796,5,1893,4197
5211,955,6,924,501,2251,1642
5212,4101,6,850,1165,2252,4198
5213,4102,6,796,4,1657,4199
5214,4103,6,796,345,1893,4200
5215,4104,6,796,13,1908,4201
5216,4105,6,796,396,1893,4202
5217,4106,6,806,1166,1905,4203
5218,4107,6,797,10,1872,4204
5219,4108,6,869,13,2253,4205
5220,4109,6,796,4,1893,4206
5221,3379,6,796,1167,1893,4207
5222,4110,6,796,1168,1893,4208
5223,4111,6,818,437,1931,4209
5224,4112,6,796,75,2014,4210
5225,4113,6,925,117,2254,4211
5226,4114,6,797,99,2255,4212
5227,4115,6,806,1169,1905,4213
5228,4116,6,796,28,1657,4214
5229,4117,6,926,7,2256,4215
5230,1242,6,874,449,2066,4216
5231,4118,6,796,1170,1895,4217
5232,3187,6,796,1004,1893,3260
5233,4119,6,796,13,1893,4218
5234,4120,6,796,277,1893,4219
5235,4121,6,804,1171,96,4220
5236,4122,6,806,1172,1905,4221
5237,4123,6,796,104,1895,4222
5238,4124,6,879,116,81,4223
5239,884,6,805,4,2257,4224
5240,3971,6,796,1144,1895,4063
5241,4125,6,797,4,2258,4225
5242,3214,6,807,383,1906,3287
5243,4126,6,796,1173,1657,4226
5244,4127,6,796,536,1893,4227
5245,884,6,874,436,2259,1674
5246,3189,6,796,1006,1893,3262
5247,4128,6,796,378,1657,4228
5248,4129,6,796,4,1893,4229
5249,4130,6,796,13,1893,4230
5250,4131,6,927,68,2260,4231
5251,4132,6,796,325,1893,4232
5252,4133,6,796,269,1657,4233
5253,4134,6,796,36,1893,4234
5254,4135,6,796,4,2261,4235
5255,4136,6,796,129,1893,4236
5256,4137,6,805,45,2262,4237
5257,4064,6,796,138,1893,4161
5258,4138,6,796,36,1893,4238
5259,4139,6,796,684,2084,4239
5260,4140,6,805,47,2263,4240
5261,4141,6,928,54,2264,4241
5262,4142,6,796,862,1895,4242
5263,4143,6,796,1174,1893,4243
5264,4144,6,796,34,1893,4244
5265,4145,6,796,111,1657,4245
5266,4146,6,823,863,1938,4246
5267,4147,6,796,108,1893,4247
5268,4148,6,796,369,1893,4248
5269,4149,6,796,1175,1893,4249
5270,4150,6,909,108,2265,4250
5271,4151,6,824,4,2005,4251
5272,4152,6,809,1176,2266,4252
5273,4153,6,796,76,1893,4253
5274,4154,6,796,13,1893,4254
5275,4155,6,799,116,2267,4255
5276,4156,6,796,166,1657,4256
5277,4157,6,796,1145,1872,4257
5278,4158,6,800,4,2268,4258
5279,4159,6,796,4,1657,4259
5280,4160,6,796,36,1895,4260
5281,4161,6,810,108,1952,4261
5282,4162,6,796,345,1893,4262
5283,3214,6,807,383,1906,3287
5284,4163,6,810,723,2269,4263
5285,4164,6,796,287,1657,4264
5286,4165,6,796,108,1895,4265
5287,4166,6,796,1177,1893,4266
5288,4167,6,796,65,1657,4267
5289,3481,6,929,153,2270,3559
5290,4168,6,797,327,2271,4268
5291,4169,6,796,1178,1893,4269
5292,3485,6,796,1179,1893,4270
5293,4170,6,796,737,1893,4271
5294,3189,6,796,1004,1893,3410
5295,4171,6,796,13,1657,4272
5296,4172,6,796,1000,1657,4273
5297,4173,6,796,1180,1893,4274
5298,4174,6,796,4,1657,4275
5299,3187,6,796,1012,1657,3292
5300,4175,6,796,34,1657,4276
5301,4176,6,796,75,1942,4277
5302,3187,6,796,1004,1893,3260
5303,4177,6,796,45,1893,4278
5304,4178,6,796,36,1893,4279
5305,4179,6,796,1181,1893,4280
5306,4180,6,796,777,1872,4281
5307,4181,6,806,816,1905,4282
5308,4182,6,796,177,1893,4283
5309,4183,6,796,1182,1893,4284
5310,4184,6,796,108,1893,4285
5311,3912,6,796,13,1657,4003
5312,4185,6,796,108,1895,4286
5313,4186,6,796,241,1895,4287
5314,4153,6,796,76,1893,4253
5315,4187,6,796,1183,1895,4288
5316,4188,6,796,330,1893,4289
5317,3214,6,807,383,1906,3287
5318,4189,6,796,77,1893,4290
5319,4190,6,796,41,1893,4291
5320,4184,6,796,108,1893,4285
5321,4191,6,796,383,1657,4292
5322,4192,6,796,47,1657,4293
5323,4193,6,796,1041,1893,4294
5324,4194,6,930,253,2272,4295
5325,884,6,874,449,2259,1106
5326,4195,6,796,77,1893,4296
5327,3189,6,796,1006,1893,3262
5328,4196,6,796,1184,1893,4297
5329,4197,6,806,1185,1905,4298
5330,4198,6,796,28,1893,4299
5331,4199,6,796,40,1960,4300
5332,4200,6,810,144,2273,4301
5333,4201,6,796,28,1657,4302
5334,4202,6,796,108,1657,4303
5335,4203,6,796,13,1893,4304
5336,3189,6,796,1004,1920,3410
5337,4204,6,909,108,2265,4305
5338,4205,6,931,1186,2274,4306
5339,4206,6,796,28,1657,4307
5340,4207,6,796,1187,1893,4308
5341,4208,6,796,36,1893,4309
5342,4209,6,879,4,2076,4310
5343,4210,6,932,786,2275,4311
5344,4211,6,879,4,2076,4312
5345,4212,6,797,603,2276,4313
5346,4213,6,797,1188,2017,4314
5347,4214,6,796,1189,2277,4315
5348,4215,6,805,47,2278,4316
5349,4216,6,796,1153,1657,4317
5350,4217,6,837,1190,2279,4318
5351,3214,6,807,383,1906,3287
5352,4218,6,796,28,1893,4319
5353,4219,6,796,4,1657,4320
5354,4220,6,813,108,1982,4321
5355,4221,6,796,1191,1893,4322
5356,4222,6,796,54,1893,4323
5357,4223,6,805,4,2280,4324
5358,4224,6,796,7,1657,4325
5359,4225,6,796,161,1953,4326
5360,4226,6,800,4,2281,4327
5361,4227,6,796,45,1893,4328
5362,4228,6,796,4,1893,4329
5363,1147,6,933,1192,2282,4330
5364,4229,6,830,45,2283,4331
5365,4230,6,796,117,1893,4332
5366,4231,6,796,35,1893,4333
5367,4232,6,847,1193,1995,4334
5368,4233,6,796,1194,1895,4335
5369,4234,6,821,21,2284,4336
5370,884,6,874,1195,2066,4337
5371,3189,6,796,1004,1893,3410
5372,4235,6,852,4,2285,4338
5373,4184,6,796,108,1893,4285
5374,4236,6,796,1196,1895,4339
5375,4237,7,934,1197,715,4340
5376,4238,7,935,652,2286,4341
5377,4239,7,935,1198,2286,4342
5378,4240,7,936,1199,2287,4343
5379,4240,7,936,1199,2287,4343
5380,4241,7,937,1200,2288,4344
5381,4242,7,938,727,2289,4345
5382,4243,7,935,77,2286,4346
5383,4244,7,939,7,2290,4347
5384,4245,7,940,83,81,4348
5385,4245,7,941,83,81,4348
5386,4246,7,942,77,2291,4349
5387,4247,7,943,9,2292,4350
5388,4248,7,944,288,2293,4351
5389,4249,7,945,1201,232,4352
5390,4250,7,945,1202,5,4353
5391,4251,7,939,36,2290,4354
5392,4252,7,946,4,2294,4355
5393,4240,7,936,1199,2287,4343
5394,4253,7,944,108,2295,4356
5395,4253,7,944,108,2296,4356
5396,4254,7,947,153,2297,4357
5397,4255,7,943,415,2292,4358
5398,4256,7,948,45,2298,4359
5399,4257,7,943,366,2299,4360
5400,4258,7,945,35,5,4361
5401,4259,7,935,77,2286,4362
5402,4260,7,949,117,2300,4363
5403,4261,7,944,108,2301,4364
5404,4262,7,950,166,2302,4365
5405,4263,7,939,36,2290,4366
5406,4264,7,943,47,2292,4367
5407,4265,7,945,77,5,4368
5408,4266,7,944,34,2303,4369
5409,4267,7,951,36,2304,4370
5410,4268,7,948,281,2305,4371
5411,4269,7,943,206,81,4372
5412,4270,7,935,1203,2306,4373
5413,4271,7,935,12,2286,4374
5414,4272,7,943,45,2307,4375
5415,4273,7,952,1204,2308,4376
5416,4274,7,953,108,2309,4377
5417,4260,7,949,117,2300,4363
5418,4275,7,944,54,2310,4378
5419,4276,7,951,652,2311,4379
5420,4277,7,935,87,2286,4380
5421,4278,7,943,108,2292,4381
5422,4279,7,943,4,2292,4382
5423,4280,7,935,1205,2312,4383
5424,4281,7,935,4,2313,4384
5425,4282,7,939,628,2290,4385
5426,4283,7,934,1206,715,4386
5427,4284,7,954,77,2314,4387
5428,4285,7,946,727,2315,4388
5429,4286,7,935,1207,2286,4389
5430,4287,7,945,206,5,4390
5431,4259,7,935,77,2286,4362
5432,4288,7,953,4,2316,4391
5433,4289,7,947,369,2317,4392
5434,4259,7,935,77,2286,4362
5435,4290,7,944,34,2318,4393
5436,4291,7,935,45,2319,4394
5437,4292,7,945,1208,5,4395
5438,4293,7,934,1209,715,4396
5439,4294,7,939,13,2290,4397
5440,4295,7,945,63,5,4398
5441,4296,7,949,47,239,4399
5442,4297,7,935,1210,2286,4400
5443,4283,7,934,1206,715,4386
5444,4298,7,935,1211,2320,4401
5445,4299,7,935,350,2321,4402
5446,4300,7,934,1212,715,4403
5447,4301,7,935,1213,2322,4404
5448,4302,7,943,4,2323,4405
5449,4303,7,945,13,5,4406
5450,4304,7,934,1214,715,4407
5451,4305,7,955,564,2324,4408
5452,4306,7,939,4,2325,4409
5453,4307,7,949,89,2326,4410
5454,4308,7,943,28,2327,4411
5455,4309,7,945,1215,232,4412
5456,4310,7,935,36,2286,4413
5457,4311,7,939,47,2328,4414
5458,4312,7,943,4,2329,4415
5459,4313,7,939,1216,2290,4416
5460,4314,7,943,759,2292,4417
5461,4315,7,956,36,2330,4418
5462,4316,7,935,1217,2286,4419
5463,4317,7,951,47,2331,4420
5464,4318,7,935,327,2332,4421
5465,4260,7,949,117,2333,4363
5466,4319,7,957,1218,2334,4422
5467,4320,7,935,1219,2286,4423
5468,4321,7,958,45,2335,4424
5469,4322,7,943,47,2336,4425
5470,4321,7,959,45,2335,4424
5471,4323,7,960,207,2337,4426
5472,4324,7,961,34,2338,4427
5473,4325,7,943,1220,2292,4428
5474,4326,7,961,437,2338,4429
5475,4327,7,934,1221,715,4430
5476,4243,7,935,77,2286,4346
5477,4328,7,945,1222,5,4431
5478,4329,7,946,1223,2339,4432
5479,4330,7,962,54,2340,4433
5480,4302,7,943,4,2323,4405
5481,4331,7,935,36,2286,4434
5482,4260,7,949,117,2341,4363
5483,4332,7,935,1224,2342,4435
5484,4333,7,963,1225,2343,4436
5485,4334,7,935,1226,2286,4437
5486,4333,7,964,1225,2343,4436
5487,4335,7,939,213,2344,4438
5488,4336,7,965,272,2345,4439
5489,4337,7,966,131,2346,4440
5490,4338,7,961,13,2338,4441
5491,4339,7,945,1227,232,4442
5492,4340,7,935,108,2347,4443
5493,4341,7,935,36,2286,4444
5494,4342,7,935,1228,2286,4445
5495,4343,7,945,46,5,4446
5496,4253,7,944,108,2348,4356
5497,4344,7,967,148,2349,4447
5498,4260,7,949,117,2350,4363
5499,4345,7,960,13,2351,4448
5500,4260,7,949,117,2352,4363
5501,4346,7,944,9,2353,4449
5502,4347,7,953,4,2354,4450
5503,4348,7,968,1229,2355,4451
5504,4349,7,934,1230,715,4452
5505,4350,7,949,1231,2356,4453
5506,4351,7,935,1232,2357,4454
5507,4352,7,935,35,2286,4455
5508,4289,7,947,369,2317,4392
5509,4353,7,944,236,2358,4456
5510,4354,7,943,4,2359,4457
5511,4260,7,949,117,2360,4363
5512,4355,7,945,1233,5,4458
5513,4356,7,969,4,2361,4459
5514,4357,7,970,281,2362,4460
5515,4358,7,935,77,2286,4461
5516,4359,7,935,1234,2357,4462
5517,4360,7,943,65,2363,4463
5518,4260,7,949,117,2364,4363
5519,4361,7,943,72,2365,4464
5520,4362,7,943,5,2366,4465
5521,4363,7,943,4,2292,4466
5522,4363,7,943,4,2292,4466
5523,4364,7,953,132,2354,4467
5524,4365,7,934,1235,715,4468
5525,4366,7,971,87,2367,4469
5526,4367,7,946,1236,2368,4470
5527,4368,7,935,36,2286,4471
5528,4369,7,972,285,2369,4472
5529,4370,7,935,277,2286,4473
5530,4371,7,957,212,2370,4474
5531,4372,7,944,34,2371,4475
5532,4373,7,939,45,2372,4476
5533,4374,7,951,4,2373,4477
5534,4375,7,953,58,2374,4478
5535,4376,7,944,6,2375,4479
5536,4377,7,957,277,2376,4480
5537,4378,7,945,36,232,4481
5538,4379,7,939,88,2377,4482
5539,4380,7,935,77,2286,4483
5540,4260,7,949,117,2378,4363
5541,4381,7,945,79,2379,4484
5542,4382,7,935,166,2286,4485
5543,4383,7,944,478,2380,4486
5544,4384,7,944,1237,2381,4487
5545,4385,7,943,4,2292,4488
5546,4386,7,973,571,2382,4489
5547,4387,7,957,1238,2383,4490
5548,4353,7,944,236,2384,4456
5549,4388,7,974,4,2385,4491
5550,4367,7,946,1236,2386,4470
5551,4389,7,975,1239,2387,4492
5552,4390,7,961,99,2338,4493
5553,4391,7,949,202,16,4494
5554,4392,7,944,40,2388,4495
5555,4393,7,943,4,2292,4496
5556,4394,7,935,631,2389,4497
5557,4395,7,935,1240,2286,4498
5558,4396,7,952,1241,2390,4499
5559,4252,7,946,1242,2294,4500
5560,4397,7,935,149,2391,4501
5561,4398,7,976,1243,2392,4502
5562,4262,7,950,166,2302,4365
5563,4399,7,949,1244,240,4503
5564,4400,7,977,592,2393,4504
5565,4401,7,935,1245,2342,4505
5566,4402,7,945,81,5,4506
5567,4403,7,944,45,2394,4507
5568,4353,7,944,236,2395,4456
5569,4404,7,935,1246,2286,4508
5570,4405,7,946,47,2339,4509
5571,4406,7,978,1247,2396,4510
5572,4407,7,949,4,239,4511
5573,4408,7,935,1248,2286,4512
5574,4409,7,944,108,2397,4513
5575,4410,7,943,13,2292,4514
5576,4411,7,967,13,2349,4515
5577,4412,7,961,815,2338,4516
5578,4413,7,943,54,2292,4517
5579,4414,7,943,1249,2398,4518
5580,4415,7,953,1250,2399,4519
5581,4416,7,943,4,2292,4520
5582,4417,7,935,28,2286,4521
5583,4418,7,935,77,2286,4522
5584,4419,7,935,35,2286,4523
5585,4420,7,979,21,2400,4524
5586,4421,7,943,1251,2292,4525
5587,4422,7,943,4,2299,4526
5588,4260,7,949,117,2401,4363
5589,4423,7,939,4,2344,4527
5590,4424,7,935,1252,2286,4528
5591,4425,7,965,1253,2345,4529
5592,4426,7,943,35,2402,4530
5593,4427,7,963,850,2403,4531
5594,4427,7,964,850,2403,4531
5595,4428,7,945,1254,5,4532
5596,4427,7,980,850,2403,4531
5597,4427,7,981,850,2403,4531
5598,4429,7,982,1255,2404,4533
5599,4430,7,961,145,2338,4534
5600,4431,7,935,1256,2286,4535
5601,4260,7,949,117,2405,4363
5602,4428,7,945,1254,5,4532
5603,4428,7,945,1254,5,4532
5604,4432,7,945,5,5,4536
5605,4260,7,949,117,2406,4363
5606,4260,7,949,117,2407,4363
5607,4433,7,935,111,2286,4537
5608,4434,7,957,36,2408,4538
5609,4260,7,949,117,2409,4363
5610,4435,7,935,4,2410,4539
5611,4436,7,935,36,2286,4540
5612,4437,7,935,1257,2286,4541
5613,4260,7,949,117,2411,4363
5614,4438,7,944,34,2412,4542
5615,4439,7,943,188,2292,4543
5616,4440,7,945,16,5,4544
5617,4441,7,983,4,2413,4545
5618,4442,7,939,111,2290,4546
5619,4443,7,943,4,2292,4547
5620,4444,7,984,35,2414,4548
5621,4445,7,943,36,2329,4549
5622,4446,7,935,1233,2286,4550
5623,4447,7,985,1258,2415,4551
5624,4448,7,944,108,2416,4552
5625,4449,7,939,1259,2290,4553
5626,4450,7,986,26,2417,4554
5627,4450,7,987,26,2417,4554
5628,4451,7,945,35,5,4555
5629,4452,7,935,13,2286,4556
5630,4453,7,943,1260,2292,4557
5631,4252,7,946,4,2294,4355
5632,4454,7,944,1261,2418,4558
5633,4455,7,988,1262,2419,4559
5634,4456,7,975,1263,2420,4560
5635,4457,7,989,111,2421,4561
5636,4458,7,961,1264,2338,4562
5637,4459,7,935,81,2286,4563
5638,4460,7,960,39,2422,4564
5639,4461,7,990,973,2423,4565
5640,4462,7,960,77,2424,4566
5641,4463,7,943,13,2292,4567
5642,4464,7,943,47,2425,4568
5643,4465,7,935,1265,2286,4569
5644,4466,7,991,1266,2426,4570
5645,4467,7,992,5,2427,4571
5646,4468,7,935,1267,2286,4572
5647,4469,7,935,177,2286,4573
5648,4470,7,945,277,5,4574
5649,4471,7,960,1227,2428,4575
5650,4472,7,960,652,2351,4576
5651,4473,7,943,7,2292,4577
5652,4474,7,939,4,2429,4578
5653,4475,7,993,47,2430,4579
5654,4476,7,944,1268,2431,4580
5655,4245,7,940,83,81,4348
5656,4477,7,994,1269,2432,4581
5657,4245,7,941,83,81,4348
5658,4478,7,943,28,2329,4582
5659,4479,7,945,152,5,4583
5660,4480,7,935,1270,2357,4584
5661,4481,7,995,45,2433,4585
5662,4482,7,953,4,2434,4586
5663,4483,7,945,13,5,4587
5664,4484,7,935,843,2435,4588
5665,4485,7,935,4,2436,4589
5666,4486,7,996,850,2437,4590
5667,4487,7,953,88,2354,4591
5668,4488,7,943,1271,2292,4592
5669,4489,7,943,533,2292,4593
5670,4490,7,943,1272,2329,4594
5671,4491,7,943,4,2292,4595
5672,4367,7,946,1236,2386,4470
5673,4492,7,935,13,2286,4596
5674,4493,7,945,77,232,4597
5675,4245,7,940,83,81,4348
5676,4245,7,941,83,81,4348
5677,4486,7,996,850,2437,4590
5678,4494,7,935,1273,2286,4598
5679,4486,7,996,850,2437,4590
5680,4495,7,935,1233,2286,4599
5681,4486,7,996,850,2437,4590
5682,4496,7,992,164,2438,4600
5683,4497,7,943,1274,2292,4601
5684,4498,7,997,21,2439,4602
5685,4499,7,951,1275,81,4603
5686,4500,7,935,1248,2286,4604
5687,4245,7,940,83,81,4348
5688,4245,7,941,83,81,4348
5689,4474,7,939,4,2440,4578
5690,4501,7,944,236,2441,4605
5691,4502,7,998,1276,2442,4606
5692,4503,7,957,13,2443,4607
5693,4504,7,943,108,2444,4608
5694,4505,7,944,108,2445,4609
5695,4506,7,935,1273,2286,4610
5696,4325,7,943,9,2292,4611
5697,4507,7,935,1277,2306,4612
5698,4508,7,945,413,5,4613
5699,4509,7,999,26,2446,4614
5700,4510,7,944,34,2447,4615
5701,4511,7,953,1278,2448,4616
5702,4512,7,999,117,2449,4617
5703,4245,7,940,83,81,4348
5704,4513,7,935,1279,2286,4618
5705,4245,7,941,83,81,4348
5706,4514,7,943,4,2292,4619
5707,4515,7,982,31,2404,4620
5708,4516,7,961,4,2338,4621
5709,4517,7,962,213,2450,4622
5710,4518,7,935,209,2286,4623
5711,4519,7,1000,727,2451,4624
5712,4520,7,1001,1280,2452,4625
5713,4521,7,943,116,2453,4626
5714,4510,7,944,34,2454,4615
5715,4522,7,944,108,2455,4627
5716,4523,7,961,1281,2338,4628
5717,4245,7,940,83,81,4348
5718,4245,7,941,83,81,4348
5719,4524,7,935,4,2312,4629
5720,4525,7,943,4,2292,4630
5721,4526,7,943,1282,2292,4631
5722,4527,7,935,930,2286,4632
5723,4528,7,935,4,2391,4633
5724,4529,7,945,13,5,4634
5725,4530,7,939,54,2344,4635
5726,4531,7,935,1283,2456,4636
5727,4245,7,940,83,81,4348
5728,4245,7,941,83,81,4348
5729,4247,7,943,1284,2292,4637
5730,4532,7,949,1285,113,4638
5731,4533,7,935,1286,2286,4639
5732,4534,7,939,1287,2290,4640
5733,4535,7,943,201,2398,4641
5734,4536,7,939,13,2290,4642
5735,4537,7,934,1288,715,4643
5736,4245,7,940,83,81,4348
5737,4538,7,943,470,2292,4644
5738,4245,7,941,83,81,4348
5739,4539,7,951,45,2457,4645
5740,4540,7,939,16,2290,4646
5741,4541,7,962,47,2458,4647
5742,4542,7,1002,727,2459,4648
5743,4543,7,1003,1278,2460,4649
5744,4544,7,949,201,151,4650
5745,4545,7,1004,727,2461,4651
5746,4546,7,943,201,2462,4652
5747,4245,7,940,83,81,4348
5748,4245,7,941,83,81,4348
5749,4547,7,935,77,2286,4653
5750,4548,7,1005,47,2463,4654
5751,4549,7,944,34,2464,4655
5752,4550,7,945,1289,5,4656
5753,4551,7,961,36,2338,4657
5754,4552,7,961,4,2338,4658
5755,4245,7,940,83,81,4348
5756,4245,7,941,83,81,4348
5757,4553,7,944,592,2465,4659
5758,4554,7,934,1290,715,4660
5759,4247,7,943,391,2292,4661
5760,4555,7,961,12,2338,4662
5761,4517,7,962,213,2450,4622
5762,4556,7,943,329,2292,4663
5763,4557,7,935,1291,2466,4664
5764,4558,7,1006,45,2467,4665
5765,4559,7,943,77,2292,4666
5766,4560,7,1007,12,2468,4667
5767,4247,7,943,9,2292,4350
5768,4561,7,951,54,2469,4668
5769,4562,7,1008,727,2470,4669
5770,4522,7,944,108,2471,4627
5771,4252,7,946,1292,2294,4670
5772,4563,7,567,45,2472,4671
5773,4564,7,1009,850,2473,4672
5774,4565,7,944,34,2474,4673
5775,4566,7,945,1293,2475,4674
5776,4567,7,935,13,2286,4675
5777,4568,7,935,1294,2286,4676
5778,4569,7,943,1295,2462,4677
5779,4565,7,944,34,2476,4673
5780,4570,7,935,35,2286,4678
5781,4571,7,945,11,5,4679
5782,4572,7,935,4,2312,4680
5783,4245,7,940,83,81,4348
5784,4245,7,941,83,81,4348
5785,4573,7,934,1296,715,4681
5786,4574,7,944,108,2477,4682
5787,4575,7,973,1297,2478,4683
5788,4392,7,944,40,2479,4495
5789,4576,7,1010,1298,2480,4684
5790,4577,7,957,7,2481,4685
5791,4578,7,957,212,2482,4686
5792,4579,7,944,131,2483,4687
5793,4565,7,944,34,2484,4673
5794,4580,7,999,1299,2485,4688
5795,4581,7,934,1300,715,4689
5796,4582,7,935,150,2286,4690
5797,4583,7,967,36,2349,4691
5798,4584,7,934,1301,715,4692
5799,4585,7,1011,54,2486,4693
5800,4586,7,943,1302,2292,4694
5801,4587,7,935,35,2286,4695
5802,4588,7,935,1303,2286,4696
5803,4589,7,953,557,2487,4697
5804,4247,7,943,1304,2292,4698
5805,4590,7,943,72,2359,4699
5806,4591,7,957,1305,2488,4700
5807,4592,7,957,87,2334,4701
5808,4593,7,974,138,2489,4702
5809,4594,7,1012,1306,2490,4703
5810,4595,7,935,1307,2286,4704
5811,4596,7,1013,858,2491,4705
5812,4597,7,961,34,2338,4706
5813,4598,7,945,1308,5,4707
5814,4599,7,943,13,2492,4708
5815,4600,7,944,131,2493,4709
5816,4601,7,943,6,2494,4710
5817,4602,7,1014,1309,2495,4711
5818,4603,7,945,396,5,4712
5819,4604,7,935,13,2286,4713
5820,4605,7,944,420,2496,4714
5821,4606,7,939,302,2344,4715
5822,4607,7,935,36,2286,4716
5823,4608,7,943,47,2365,4717
5824,4609,7,944,232,2497,4718
5825,4610,7,1015,4,2498,4719
5826,4611,7,1016,209,2499,4720
5827,4612,7,953,4,2500,4721
5828,4329,7,946,1310,2339,4722
5829,4613,7,961,13,2338,4723
5830,4499,7,951,1275,81,4603
5831,4614,7,939,1311,2290,4724
5832,4615,7,943,4,2329,4725
5833,4616,7,934,1312,715,4726
5834,4617,7,935,1313,2286,4727
5835,4245,7,940,83,81,4348
